Age,Gender,Disability,MaritalStatus,Caste,Aadhaar,Mobile,District,Scheme
65,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
64,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
50,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
80,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
62,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
47,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
77,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
61,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
51,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
41,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
57,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
72,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
65,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
45,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
52,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
70,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
48,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
76,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
71,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
48,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
61,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
61,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
65,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
68,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
40,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
55,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
44,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
55,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
55,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
78,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
78,Female,0,Widowed,OBC,1,0,BADGAM,IGNWPS
80,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
77,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
51,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
58,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
52,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
51,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
43,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
52,Female,0,Widowed,GEN,1,0,BADGAM,IGNWPS
58,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
58,Female,0,Widowed,GEN,1,1,BADGAM,IGNWPS
57,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
42,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
23,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
35,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
32,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
23,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
40,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
26,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
43,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
54,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
49,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
48,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
23,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
49,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
50,Female,1,Single,GEN,1,1,BARAMULLA,IGNDPS
42,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
40,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
38,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
37,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
57,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
22,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
24,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
32,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
23,Female,1,Single,GEN,1,1,BARAMULLA,IGNDPS
48,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
47,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
36,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
38,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
36,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
43,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
48,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
47,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
32,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
48,Female,1,Married,GEN,1,1,BARAMULLA,IGNDPS
44,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
59,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
43,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
36,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
32,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
57,Female,1,Single,GEN,1,1,BARAMULLA,IGNDPS
24,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
45,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
57,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
51,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
18,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
29,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
59,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
44,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
47,Female,1,Married,GEN,1,1,BARAMULLA,IGNDPS
48,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
43,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
56,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
46,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
26,Male,1,Married,GEN,0,0,BARAMULLA,IGNDPS
40,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
28,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
38,Female,1,Married,GEN,1,1,BARAMULLA,IGNDPS
32,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
50,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
18,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
37,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
36,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
45,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
49,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
52,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
56,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
56,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
43,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
40,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
50,Female,1,Single,GEN,1,1,BARAMULLA,IGNDPS
24,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
57,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
18,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
30,Female,1,Married,GEN,1,1,BARAMULLA,IGNDPS
19,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
26,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
18,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
32,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
39,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
30,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
58,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
45,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
48,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
57,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
22,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
27,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
29,Male,1,Married,GEN,1,1,BARAMULLA,IGNDPS
56,Male,1,Single,GEN,1,1,BARAMULLA,IGNDPS
41,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
43,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
23,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
24,Female,1,Married,GEN,1,0,BARAMULLA,IGNDPS
33,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
43,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
54,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
41,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
19,Male,1,Single,GEN,1,0,BARAMULLA,IGNDPS
31,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
31,Female,1,Single,GEN,1,0,BARAMULLA,IGNDPS
53,Male,1,Married,GEN,1,0,BARAMULLA,IGNDPS
71,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
61,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
84,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
63,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
78,Male,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
80,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
61,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
76,Male,0,Single,OBC,1,1,BARAMULLA,IGNOAPS
64,Male,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
73,Male,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
68,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
89,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
71,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
68,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
82,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
74,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
62,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
62,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
87,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
87,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
90,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
69,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
75,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
87,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
64,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
83,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
70,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
68,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
61,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
74,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
83,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
67,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
65,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
73,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
76,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
80,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
88,Female,0,Single,GEN,0,1,BARAMULLA,IGNOAPS
83,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
72,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
63,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
79,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
80,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
80,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
80,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
90,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
75,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
78,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
89,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
75,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
89,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
89,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
70,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
90,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
64,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
62,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
69,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
70,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
75,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
74,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
67,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
85,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
69,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
70,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
84,Female,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
76,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
72,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
88,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
81,Female,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
63,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
69,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
60,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
81,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
89,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
75,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
87,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
83,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
62,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
67,Female,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
62,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
82,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
61,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
81,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
89,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
69,Male,0,Widowed,GEN,1,1,BARAMULLA,IGNOAPS
72,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
75,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
85,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
88,Male,0,Single,GEN,1,0,BARAMULLA,IGNOAPS
64,Male,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
88,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
64,Female,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
63,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
67,Female,0,Single,ST,1,1,BARAMULLA,IGNOAPS
90,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
87,Male,0,Widowed,GEN,1,0,BARAMULLA,IGNOAPS
75,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
64,Male,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
68,Male,0,Married,GEN,1,1,BARAMULLA,IGNOAPS
63,Female,0,Single,GEN,1,1,BARAMULLA,IGNOAPS
81,Male,0,Married,GEN,1,0,BARAMULLA,IGNOAPS
78,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
42,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
66,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
68,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
70,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
74,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
67,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
58,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
57,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
46,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
59,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
56,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
56,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
51,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
45,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
75,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
43,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
58,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
63,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
54,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
69,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
72,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
76,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
48,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
66,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
75,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
80,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
77,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
73,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
57,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
44,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
61,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
79,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
45,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
76,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
68,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
69,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
69,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
46,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
46,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
63,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
54,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
43,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
75,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
74,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
80,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
40,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
63,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
54,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
44,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
79,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
79,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
69,Female,0,Widowed,GEN,0,1,BARAMULLA,IGNWPS
73,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
79,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
69,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
71,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
47,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
40,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
56,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
67,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
66,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
64,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
70,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
68,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
72,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
46,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
42,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
76,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
59,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
50,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
55,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
47,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
57,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
79,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
74,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
64,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
57,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
53,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
59,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
76,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
66,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
64,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
80,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
56,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
77,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
42,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
80,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
64,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
47,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
71,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
55,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
42,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
48,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
43,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
68,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
54,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
57,Female,0,Widowed,GEN,1,0,BARAMULLA,IGNWPS
65,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
49,Female,0,Widowed,GEN,1,1,BARAMULLA,IGNWPS
49,Male,1,Married,GEN,1,1,DODA,IGNDPS
52,Female,1,Single,GEN,1,0,DODA,IGNDPS
19,Male,1,Married,GEN,1,1,DODA,IGNDPS
36,Male,1,Married,GEN,1,0,DODA,IGNDPS
37,Male,1,Single,GEN,1,0,DODA,IGNDPS
32,Male,1,Married,GEN,1,1,DODA,IGNDPS
50,Female,1,Single,GEN,1,1,DODA,IGNDPS
18,Female,1,Married,GEN,1,1,DODA,IGNDPS
41,Male,1,Single,GEN,1,0,DODA,IGNDPS
21,Female,1,Single,GEN,1,1,DODA,IGNDPS
30,Male,1,Single,GEN,1,0,DODA,IGNDPS
59,Female,1,Married,GEN,1,1,DODA,IGNDPS
36,Male,1,Single,GEN,1,1,DODA,IGNDPS
24,Female,1,Married,GEN,1,1,DODA,IGNDPS
30,Male,1,Married,GEN,1,0,DODA,IGNDPS
25,Male,1,Single,GEN,1,1,DODA,IGNDPS
18,Male,1,Married,GEN,1,1,DODA,IGNDPS
44,Male,1,Single,GEN,1,1,DODA,IGNDPS
44,Female,1,Single,GEN,1,1,DODA,IGNDPS
41,Male,1,Single,ST,1,1,DODA,IGNDPS
50,Male,1,Single,GEN,1,0,DODA,IGNDPS
46,Male,1,Married,GEN,1,1,DODA,IGNDPS
24,Male,1,Single,GEN,1,1,DODA,IGNDPS
49,Male,1,Single,GEN,1,0,DODA,IGNDPS
41,Male,1,Married,GEN,1,1,DODA,IGNDPS
43,Female,1,Married,GEN,1,1,DODA,IGNDPS
51,Male,1,Single,GEN,1,0,DODA,IGNDPS
35,Male,1,Single,SC,1,0,DODA,IGNDPS
26,Female,1,Single,GEN,1,1,DODA,IGNDPS
24,Female,1,Single,GEN,1,0,DODA,IGNDPS
46,Male,1,Married,GEN,1,1,DODA,IGNDPS
57,Male,1,Single,GEN,1,0,DODA,IGNDPS
51,Male,1,Married,GEN,1,1,DODA,IGNDPS
51,Male,1,Married,GEN,1,0,DODA,IGNDPS
37,Female,1,Married,ST,1,0,DODA,IGNDPS
41,Female,1,Married,GEN,1,1,DODA,IGNDPS
38,Female,1,Married,GEN,1,0,DODA,IGNDPS
18,Male,1,Single,GEN,1,0,DODA,IGNDPS
58,Male,1,Married,GEN,1,0,DODA,IGNDPS
47,Female,1,Married,GEN,1,1,DODA,IGNDPS
41,Male,1,Single,GEN,1,1,DODA,IGNDPS
35,Female,1,Single,GEN,1,1,DODA,IGNDPS
31,Male,1,Single,GEN,1,1,DODA,IGNDPS
37,Female,1,Married,GEN,1,0,DODA,IGNDPS
25,Female,1,Married,ST,1,0,DODA,IGNDPS
23,Female,1,Married,GEN,1,1,DODA,IGNDPS
22,Male,1,Married,GEN,1,1,DODA,IGNDPS
28,Female,1,Married,GEN,1,1,DODA,IGNDPS
48,Female,1,Married,GEN,1,0,DODA,IGNDPS
30,Female,1,Married,GEN,1,1,DODA,IGNDPS
18,Male,1,Married,SC,1,0,DODA,IGNDPS
30,Female,1,Married,GEN,1,0,DODA,IGNDPS
18,Female,1,Single,GEN,1,0,DODA,IGNDPS
28,Female,1,Married,GEN,1,0,DODA,IGNDPS
25,Male,1,Single,GEN,1,1,DODA,IGNDPS
20,Male,1,Single,GEN,1,1,DODA,IGNDPS
45,Female,1,Single,GEN,1,1,DODA,IGNDPS
31,Male,1,Single,GEN,1,0,DODA,IGNDPS
24,Female,1,Single,GEN,1,1,DODA,IGNDPS
54,Female,1,Single,GEN,1,0,DODA,IGNDPS
59,Male,1,Single,GEN,1,1,DODA,IGNDPS
24,Female,1,Single,GEN,1,1,DODA,IGNDPS
36,Male,1,Single,GEN,1,0,DODA,IGNDPS
35,Female,1,Single,GEN,1,0,DODA,IGNDPS
29,Female,1,Single,GEN,1,1,DODA,IGNDPS
46,Male,1,Married,GEN,1,1,DODA,IGNDPS
46,Female,1,Married,SC,1,1,DODA,IGNDPS
33,Female,1,Single,GEN,1,0,DODA,IGNDPS
20,Male,1,Married,GEN,1,1,DODA,IGNDPS
37,Male,1,Married,GEN,1,1,DODA,IGNDPS
27,Male,1,Married,GEN,1,1,DODA,IGNDPS
59,Female,1,Single,GEN,1,1,DODA,IGNDPS
38,Female,1,Married,GEN,1,1,DODA,IGNDPS
54,Female,1,Single,GEN,1,0,DODA,IGNDPS
28,Female,1,Single,GEN,1,0,DODA,IGNDPS
22,Female,1,Single,GEN,1,1,DODA,IGNDPS
50,Female,1,Single,GEN,1,1,DODA,IGNDPS
42,Male,1,Single,GEN,1,0,DODA,IGNDPS
31,Male,1,Married,GEN,1,0,DODA,IGNDPS
31,Female,1,Single,GEN,1,0,DODA,IGNDPS
